player_id,player_name,level,games_played,at_bats,runs,hits,doubles,triples,home_runs,rbi,walks,strikeouts_batting,stolen_bases,caught_stealing,left_on_base,ground_into_double_play,innings_pitched,hits_allowed,runs_allowed,earned_runs,walks_allowed,strikeouts_pitching,home_runs_allowed,inherited_runners,inherited_runners_scored,batting_average,on_base_percentage,slugging_percentage,era,whip,strike_percentage,ops,primary_position
444482,David Peralta,AAA,3,10,0,2,0,0,0,1,1,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0.2,0.2727272727272727,0.2,NA,NA,0,0.4727272727272727,Batter
456501,Johnny Cueto,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,9,7,7,1,5,2,0,0,NA,NA,NA,15,2.380952380952381,62.76595744680851,NA,Pitcher
458015,Joey Votto,AAA,1,3,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
493329,Yuli Gurriel,AAA,1,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.25,0,NA,NA,0,0.25,Batter
501303,Ehire Adrianza,AAA,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,NA,NA,0,0.3333333333333333,Batter
502179,Paolo Espino,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,4,0,3,1,0,0,NA,NA,NA,9,1.5,70.37037037037037,NA,Pitcher
506702,Sandy León,AAA,2,6,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,NA,NA,0,0.14285714285714285,Batter
516416,Jean Segura,AAA,1,2,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,NA,NA,0,0.5,Batter
516853,Wilking Rodríguez,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,NA,NA,NA,0,1,66.66666666666666,NA,Pitcher
518397,Scott Alexander,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,NA,NA,NA,0,0,76.92307692307693,NA,Pitcher
518633,Danny Duffy,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,1,0,0,0,NA,NA,NA,13.5,2.5,50,NA,Pitcher
519303,Elliot Soto,AAA,3,12,1,5,0,0,0,0,1,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,0.46153846153846156,0.4166666666666667,NA,NA,0,0.8782051282051282,Batter
523260,Joe Kelly,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,NA,NA,NA,0,2,57.14285714285714,NA,Pitcher
534910,Jesse Hahn,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,1,0,NA,NA,NA,0,5,66.66666666666666,NA,Pitcher
541650,Hernán Pérez,AAA,3,10,0,0,0,0,0,2,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
542208,Carlos Pérez,AAA,1,5,1,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.8,NA,NA,0,1.2000000000000002,Batter
542882,Matt Andriese,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,1,0,1,0,0,NA,NA,NA,13.5,2,66.66666666666666,NA,Pitcher
542947,Richard Bleier,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,2,2,NA,NA,NA,9,3,55.55555555555556,NA,Pitcher
542963,Rob Brantly,AAA,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6666666666666666,0.5,NA,NA,0,1.1666666666666665,Batter
543238,Anthony Gose,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,52.63157894736842,NA,Pitcher
543592,Austin Nola,AAA,1,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,NA,NA,0,0.5,Batter
543766,Bryan Shaw,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,1,1,0,1,0,NA,NA,NA,0,0.9090909090909091,60,NA,Pitcher
545350,Jake Marisnick,AAA,1,4,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,NA,NA,0,0.5,Batter
546276,Edwin Escobar,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,3,3,3,0,3,1,1,0,NA,NA,NA,12.857142857142856,1.4285714285714286,68.57142857142857,NA,Pitcher
546994,C.J. Hinojosa,AAA,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
547001,Cody Poteet,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,5,6,5,2,5,1,0,0,NA,NA,NA,14.0625,2.1875,59.036144578313255,NA,Pitcher
547176,Daniel Camarena,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,3,0,1,0,0,NA,NA,NA,22.5,4,54.90196078431373,NA,Pitcher
547179,Michael Lorenzen,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,2,4,0,0,0,NA,NA,NA,2.25,1.25,58.57142857142858,NA,Pitcher
553882,Omar Narváez,AAA,1,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
553988,Dixon Machado,AAA,3,12,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.08333333333333333,0.08333333333333333,NA,NA,0,0.16666666666666666,Batter
570481,Erik González,AAA,4,15,3,6,2,0,0,1,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.5333333333333333,NA,NA,0,0.9333333333333333,Batter
570560,Yolmer Sánchez,AAA,2,7,0,3,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0.42857142857142855,0.42857142857142855,NA,NA,0,0.8571428571428571,Batter
570666,Luis Cessa,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,3,1,6,0,0,0,NA,NA,NA,3.375,1,66.0653409090909,NA,Pitcher
571479,Andrew Bellatti,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,NA,NA,NA,0,1,57.89473684210527,NA,Pitcher
571863,Matt Koch,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,0,0,0,NA,NA,NA,9,3,64.51612903225806,NA,Pitcher
571875,Jake Lamb,AAA,1,2,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,NA,NA,0,0.5,Batter
572008,Chris Owings,AAA,3,11,1,3,1,0,0,2,1,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,0.3333333333333333,0.36363636363636365,NA,NA,0,0.696969696969697,Batter
572039,Stephen Piscotty,AAA,1,3,1,1,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5,0.3333333333333333,NA,NA,0,0.8333333333333333,Batter
572204,Trayce Thompson,AAA,1,2,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,NA,NA,0,0.3333333333333333,Batter
572888,Shane Greene,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,5,0,2,2,NA,NA,NA,6,1.3333333333333333,57.14285714285714,NA,Pitcher
573204,Caleb Thielbar,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,4,1,0,0,NA,NA,NA,4.5,0.5,75,NA,Pitcher
575929,Willson Contreras,AAA,1,5,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,NA,NA,0,0.4,Batter
592144,Wynton Bernard,AAA,2,4,1,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,NA,NA,0,0.5,Batter
592229,Dylan Covey,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0,2,0,NA,NA,NA,0,0,66.66666666666666,NA,Pitcher
592348,Niko Goodrum,AAA,1,4,0,0,0,0,0,1,1,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.2,0,NA,NA,0,0.2,Batter
592473,Adam Kolarek,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3,2,2,0,2,1,0,0,NA,NA,NA,15,2.5,67.44186046511628,NA,Pitcher
592622,Mark Payton,AAA,4,11,2,3,0,0,0,1,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,0.3333333333333333,0.2727272727272727,NA,NA,0,0.606060606060606,Batter
592644,Adam Plutko,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,4,0,0,0,NA,NA,NA,0,0.5,71.11111111111111,NA,Pitcher
592741,Chasen Shreve,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,69.23076923076923,NA,Pitcher
592848,Zack Weiss,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,0,0,1,0,0,NA,NA,NA,18,4,69.56521739130434,NA,Pitcher
593833,Wander Suero,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,72.72727272727273,NA,Pitcher
594027,Tayron Guerrero,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,1,2,0,0,0,NA,NA,NA,9,3,60.05291005291005,NA,Pitcher
594577,Mike Mayers,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,2,0,3,0,NA,NA,NA,0,0,71.42857142857143,NA,Pitcher
594694,Wilmer Difo,AAA,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
594835,Marco Gonzales,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,4,4,4,4,3,1,0,0,NA,NA,NA,8.78048780487805,1.9512195121951221,56.451612903225815,NA,Pitcher
595284,Andrew Knapp,AAA,3,9,3,2,1,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.36363636363636365,0.3333333333333333,NA,NA,0,0.696969696969697,Batter
595345,Steven Okert,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,3,3,2,0,0,0,0,NA,NA,NA,270,60,54.54545454545454,NA,Pitcher
595453,Chad Wallach,AAA,3,11,1,1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.16666666666666666,0.09090909090909091,NA,NA,0,0.25757575757575757,Batter
595928,John Curtiss,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,NA,NA,NA,0,1,80,NA,Pitcher
595943,Phillip Evans,AAA,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,NA,NA,0,0.5,Batter
598265,Jackie Bradley Jr.,AAA,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,NA,NA,0,0.25,Batter
598286,Nick Ramirez,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0,NA,NA,NA,4.5,1,72.41379310344827,NA,Pitcher
605119,Brian Anderson,AAA,2,4,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,NA,NA,0,0.75,Batter
605121,Justin Anderson,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,NA,NA,NA,0,0.5,63.33333333333333,NA,Pitcher
605204,J.D. Davis,AAA,1,5,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
605218,Carl Edwards Jr.,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3,1,1,4,4,1,0,0,NA,NA,NA,2.903225806451613,2.258064516129032,51.31578947368421,NA,Pitcher
605244,Aramis Garcia,AAA,2,8,1,1,0,0,1,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0.5,NA,NA,0,0.625,Batter
605335,Brandon Leibrandt,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,2,7,1,0,0,NA,NA,NA,3.6,1,63.63636363636363,NA,Pitcher
605346,Jack López,AAA,3,11,2,4,1,0,2,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.36363636363636365,0.36363636363636365,1,NA,NA,0,1.3636363636363638,Batter
605521,Art Warren,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4,3,3,1,1,0,0,0,NA,NA,NA,135,25,52.17391304347826,NA,Pitcher
606019,Esteban Quiroz,AAA,1,4,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
606965,Chris Devenski,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,NA,NA,NA,0,0,66.66666666666666,NA,Pitcher
606993,Jake Hager,AAA,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,NA,NA,0,0.3333333333333333,Batter
607216,Joey Krehbiel,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2,2,1,1,0,1,0,0,NA,NA,NA,8.181818181818182,2.727272727272727,46.66666666666667,NA,Pitcher
607219,Sal Romano,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,6,6,4,1,0,0,0,NA,NA,NA,270,30,39.473684210526315,NA,Pitcher
607237,Amir Garrett,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,2,2,3,0,0,0,0,NA,NA,NA,180,40,54.54545454545454,NA,Pitcher
607457,Kyle Barraclough,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,2,0,0,1,5,0,0,0,NA,NA,NA,0,0.9677419354838709,68.54395604395604,NA,Pitcher
607461,Matt Beaty,AA,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,NA,NA,0,1,Batter
607755,Andrew Vasquez,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,1,3,0,0,0,NA,NA,NA,9,2,66.66666666666666,NA,Pitcher
608336,Joey Gallo,AAA,2,6,1,0,0,0,0,1,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,NA,NA,0,0.14285714285714285,Batter
608360,Chris Okey,AAA,1,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
608422,José Godoy,AAA,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
608700,Kevin Plawecki,AAA,2,8,1,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,NA,NA,0,0.5,Batter
609274,Elier Hernandez,AAA,2,9,0,3,1,0,0,2,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.45454545454545453,0.4444444444444444,NA,NA,0,0.898989898989899,Batter
613546,Angelo Castellano,AAA,2,7,0,1,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,NA,NA,0,0.2857142857142857,Batter
613564,Jason Vosler,AAA,3,11,1,4,1,0,1,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36363636363636365,0.4166666666666667,0.7272727272727273,NA,NA,0,1.143939393939394,Batter
620443,Luis Torrens,AAA,2,9,2,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,NA,NA,0,0.6666666666666666,Batter
621008,Alex De Goti,AA,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,NA,NA,0,0.3333333333333333,Batter
621016,Jose Cuas,AAA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,12,7,7,4,10,3,2,2,NA,NA,NA,14.651162790697676,3.7209302325581395,63.473449410949414,NA,Pitcher
621139,Brooks Kriske,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1,1,1,1,3,1,5,0,NA,NA,NA,6.9230769230769225,1.5384615384615383,58.90151515151515,NA,Pitcher
621249,Duane Underwood Jr.,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002,0,1,0,1,0,0,2,0,NA,NA,NA,0,0.8333333333333333,58.57142857142857,NA,Pitcher
621295,Nick Wittgren,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,1,0,0,0,NA,NA,NA,4.5,1.5,68.96551724137932,NA,Pitcher
621295,Nick Wittgren,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,2,0,3,0,NA,NA,NA,0,0,61.9047619047619,NA,Pitcher
621311,David Dahl,AAA,1,4,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,NA,NA,0,0.5,Batter
621399,Brady Feigl,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,NA,NA,NA,0,2,76.92307692307693,NA,Pitcher
621458,Edwin Ríos,AAA,2,8,2,3,1,0,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.375,0.4444444444444444,1.25,NA,NA,0,1.6944444444444444,Batter
621466,DJ Stewart,AAA,1,4,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
621529,Joe Hudson,AAA,1,3,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,NA,NA,0,1,Batter
621545,Zach Remillard,AAA,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
621550,Patrick Wisdom,AAA,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,NA,NA,0,0.25,Batter
622065,Alex Young,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,60,NA,Pitcher
622103,Gerardo Reyes,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,NA,NA,NA,9,1,73.33333333333333,NA,Pitcher
622110,Matt Duffy,AAA,4,11,2,2,0,0,0,0,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.25,0.18181818181818182,NA,NA,0,0.4318181818181818,Batter
622250,Josh Sborz,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,NA,NA,NA,9,2,64.28571428571429,NA,Pitcher
622259,Trey Wingenter,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,1,2,0,0,0,NA,NA,NA,0,0.47619047619047616,57.142857142857146,NA,Pitcher
622268,Donovan Walton,AAA,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,NA,NA,0,0.5,Batter
622569,Pablo Reyes,AAA,2,6,0,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5,0.3333333333333333,NA,NA,0,0.8333333333333333,Batter
622766,Miguel Díaz,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,3,0,NA,NA,NA,9,1,60.71428571428571,NA,Pitcher
622786,Jesus Tinoco,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,4,0,0,0,NA,NA,NA,0,1.5,52.63157894736842,NA,Pitcher
623205,Andrew Velazquez,AAA,2,5,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,NA,NA,0,0.16666666666666666,Batter
623364,Brad Wieck,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,2,1,0,0,NA,NA,NA,9,2,56.00000000000001,NA,Pitcher
623381,Thomas Pannone,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,4,3,2,3,5,0,0,0,NA,NA,NA,3.5294117647058827,1.3725490196078431,65.06024096385542,NA,Pitcher
623437,Justin Topa,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,1,0,0,0,0,NA,NA,NA,18,4,47.61904761904761,NA,Pitcher
623474,Jimmy Herget,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,57.14285714285714,NA,Pitcher
623507,Josh Lester,AA,4,15,1,4,2,1,0,1,1,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0.26666666666666666,0.3125,0.5333333333333333,NA,NA,0,0.8458333333333333,Batter
623520,David Bote,AAA,1,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6,0.75,NA,NA,0,1.35,Batter
623912,Harold Ramírez,AAA,1,4,1,2,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,NA,NA,0,1,Batter
624414,Christian Arroyo,AAA,1,5,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
624427,Stephen Gonsalves,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2,1,1,2,3,0,1,0,NA,NA,NA,8.181818181818182,3.6363636363636362,53.84615384615385,NA,Pitcher
624428,Adam Frazier,AA,1,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
624503,Nick Gordon,AAA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,0,2,Batter
624513,Dom Nuñez,AAA,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
624523,Riley Unroe,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,NA,NA,NA,18,2,52.94117647058824,NA,Pitcher
624647,Victor González,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,NA,NA,NA,0,1,84.61538461538461,NA,Pitcher
625510,Erick Mejia,AAA,3,7,2,2,0,1,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.375,0.5714285714285714,NA,NA,0,0.9464285714285714,Batter
628708,Yunior Marte,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,NA,NA,NA,9,2,57.14285714285714,NA,Pitcher
631222,Michael De La Cruz,AA,2,6,0,0,0,0,0,0,2,1,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0.25,0,NA,NA,0,0.25,Batter
640454,Matt Krook,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1,1,3,2,0,2,0,NA,NA,NA,7.5,2.5,47.05882352941176,NA,Pitcher
640458,Óscar Mercado,AAA,4,17,3,8,1,0,0,3,1,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0.47058823529411764,0.5,0.5294117647058824,NA,NA,0,1.0294117647058822,Batter
640459,Brian Navarreto,AAA,1,4,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,NA,NA,0,1,Batter
640492,José Azocar,AAA,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
640902,Jhonny Pereda,AAA,2,9,0,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,NA,NA,0,0.6666666666666666,Batter
641360,Phil Bickford,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2,0,0,1,2,0,2,0,NA,NA,NA,0,2.727272727272727,69.23076923076923,NA,Pitcher
641394,Jake Brentz,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,2,0,0,0,NA,NA,NA,9,5,37.333333333333336,NA,Pitcher
641427,Alan Busenitz,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,3,0,0,0,NA,NA,NA,4.5,2,50.57142857142857,NA,Pitcher
641432,Willie Calhoun,AAA,2,8,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
641468,Gavin Collins,AAA,2,7,0,1,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.25,0.14285714285714285,NA,NA,0,0.39285714285714285,Batter
641487,J.P. Crawford,AAA,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,NA,NA,0,0.5,Batter
641505,Jonathan Davis,AAA,2,8,1,0,0,0,0,0,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.2,0,NA,NA,0,0.2,Batter
641531,Hunter Dozier,AAA,1,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5,NA,NA,0,0.75,Batter
641541,Jon Duplantier,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,3,6,0,0,0,NA,NA,NA,1.8,1.4,62.92134831460674,NA,Pitcher
641632,Conner Greene,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,5,3,3,5,2,1,0,0,NA,NA,NA,19.28571428571429,7.142857142857143,54.32432432432432,NA,Pitcher
641646,Joe Gunkel,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,6,0,2,1,0,0,NA,NA,NA,18,2.6666666666666665,79.59183673469387,NA,Pitcher
641703,Brent Honeywell,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,0,1,66.66666666666666,NA,Pitcher
641739,Rob Kaminsky,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,7,6,5,1,5,1,0,0,NA,NA,NA,10.714285714285714,1.9047619047619047,74.32432432432432,NA,Pitcher
641771,Chad Kuhl,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,3,4,0,0,0,NA,NA,NA,4.5,1.75,57.49999999999999,NA,Pitcher
